test,algorithm,result,time_us
5662362246131516744425675174211452577,negamax,true,0
5662362246131516744425675174211452577,alphabeta,true,0
1341126544655447435326375763667211271,negamax,true,2
1341126544655447435326375763667211271,alphabeta,true,1
211221747742137355511257752335,negamax,true,20
211221747742137355511257752335,alphabeta,true,3
66144471237237132532267124134713475666,negamax,true,0
66144471237237132532267124134713475666,alphabeta,true,0
13323367776541151176645615372,negamax,true,2288
13323367776541151176645615372,alphabeta,true,149
51211452226142632374651547371434557,negamax,true,1
51211452226142632374651547371434557,alphabeta,true,1
45574464232656611247131134557617225772,negamax,true,0
45574464232656611247131134557617225772,alphabeta,true,0
756714253265576644152426114147,negamax,true,228
756714253265576644152426114147,alphabeta,true,66
227663351637533537556526212277,negamax,true,1
227663351637533537556526212277,alphabeta,true,0
3146233333746272154216264717217174,negamax,true,1
3146233333746272154216264717217174,alphabeta,true,1
71274112772156565512733133445353662267,negamax,true,0
71274112772156565512733133445353662267,alphabeta,true,0
432561441554446661777235572167,negamax,true,1
432561441554446661777235572167,alphabeta,true,1
14266355125454274177547737461235333121266,negamax,true,0
14266355125454274177547737461235333121266,alphabeta,true,0
34371421232441511266632441335662675775775,negamax,true,0
34371421232441511266632441335662675775775,alphabeta,true,0
7426636737262366414372747154341212311,negamax,true,0
7426636737262366414372747154341212311,alphabeta,true,0
4564544721733465227237135571572,negamax,true,2160
4564544721733465227237135571572,alphabeta,true,189
644534724512136443352377615226551762677,negamax,true,0
644534724512136443352377615226551762677,alphabeta,true,0
16345751243276211512716327647572,negamax,true,132
16345751243276211512716327647572,alphabeta,true,55
16574443373124423222624311117537,negamax,true,0
16574443373124423222624311117537,alphabeta,true,0
2227611433563132523765261455157413466774,negamax,true,0
2227611433563132523765261455157413466774,alphabeta,true,0
375377111222237236716147314565324454545,negamax,true,0
375377111222237236716147314565324454545,alphabeta,true,0
36567362271455275762755373223,negamax,true,4454
36567362271455275762755373223,alphabeta,true,921
44357277524277345615554676632416123363211,negamax,true,0
44357277524277345615554676632416123363211,alphabeta,true,0
1421135632134425715633123444226,negamax,true,7
1421135632134425715633123444226,alphabeta,true,2
735351767261163335115563615627442472442,negamax,true,0
735351767261163335115563615627442472442,alphabeta,true,0
12771277166173121763445444645626253253355,negamax,true,0
12771277166173121763445444645626253253355,alphabeta,true,0
571214213234275342433525736671,negamax,true,2418
571214213234275342433525736671,alphabeta,true,239
2365475341225412352557772771431,negamax,true,43
2365475341225412352557772771431,alphabeta,true,22
22337571522744461216743644233157516367651,negamax,true,0
22337571522744461216743644233157516367651,alphabeta,true,0
71346511272336731362575255537226,negamax,true,38
71346511272336731362575255537226,alphabeta,true,11
67516321227736642456517311732367354545442,negamax,true,0
67516321227736642456517311732367354545442,alphabeta,true,0
23631614653245753741741237415622156523674,negamax,true,0
23631614653245753741741237415622156523674,alphabeta,true,0
66676253776147255524542256324374341,negamax,true,4
66676253776147255524542256324374341,alphabeta,true,4
64367224743145634451277323556277356,negamax,true,1
64367224743145634451277323556277356,alphabeta,true,1
116465766145465461441325333152253272,negamax,true,1
116465766145465461441325333152253272,alphabeta,true,0
655423234456363132266355745611,negamax,true,730
655423234456363132266355745611,alphabeta,true,39
11121173235617667535623376223754645,negamax,true,3
11121173235617667535623376223754645,alphabeta,true,2
54477517622223774172333464314215631661655,negamax,true,0
54477517622223774172333464314215631661655,alphabeta,true,0
627421665257773415446143632311,negamax,true,8659
627421665257773415446143632311,alphabeta,true,357
222576154742664675711474532423516713,negamax,true,2
222576154742664675711474532423516713,alphabeta,true,2
17266472313616544276542174246,negamax,true,32
17266472313616544276542174246,alphabeta,true,13
27761437552661725544741733266152263,negamax,true,2
27761437552661725544741733266152263,alphabeta,true,2
6453543255116723147112424512365323677,negamax,true,4
6453543255116723147112424512365323677,alphabeta,true,2
11254314235672635627342314754275,negamax,true,338
11254314235672635627342314754275,alphabeta,true,99
6275437715675135211432761564336,negamax,true,6161
6275437715675135211432761564336,alphabeta,true,378
4116251267273351543447553415422671266,negamax,true,2
4116251267273351543447553415422671266,alphabeta,true,2
56621346673366215474334122311755,negamax,true,1635
56621346673366215474334122311755,alphabeta,true,151
515365445455376436227243337422112766,negamax,true,1
515365445455376436227243337422112766,alphabeta,true,1
11163264443263465121656772371457235742735,negamax,true,0
11163264443263465121656772371457235742735,alphabeta,true,0
7644711251612675265566222155133,negamax,true,3
7644711251612675265566222155133,alphabeta,true,2
7545455641276377651446514723361673332,negamax,true,1
7545455641276377651446514723361673332,alphabeta,true,0
11675147455377175615715334426442366,negamax,true,2
11675147455377175615715334426442366,alphabeta,true,1
127133176546663147642771335753645225,negamax,true,8
127133176546663147642771335753645225,alphabeta,true,5
1571655236333742224447321166424,negamax,true,3266
1571655236333742224447321166424,alphabeta,true,473
5527636621627555562162774271741,negamax,true,79
5527636621627555562162774271741,alphabeta,true,50
43114276766366642133227317177,negamax,true,36
43114276766366642133227317177,alphabeta,true,19
262421473611535377673576166233117,negamax,true,6
262421473611535377673576166233117,alphabeta,true,5
57777664265264237322654617123,negamax,true,2237
57777664265264237322654617123,alphabeta,true,486
5664765467723645553152321471472473,negamax,true,261
5664765467723645553152321471472473,alphabeta,true,62
2771524354547766732512535146342,negamax,true,294
2771524354547766732512535146342,alphabeta,true,22
463665766351152462275172454433225,negamax,true,10
463665766351152462275172454433225,alphabeta,true,8
2343776565371454732314774341566616221522,negamax,true,0
2343776565371454732314774341566616221522,alphabeta,true,0
66577462673631577552474343122465321124,negamax,true,0
66577462673631577552474343122465321124,alphabeta,true,0
6267266244264377226115755171531,negamax,true,1024
6267266244264377226115755171531,alphabeta,true,193
5375571231331316661777516622273522546,negamax,true,0
5375571231331316661777516622273522546,alphabeta,true,0
24367673357261556726536432455772,negamax,true,10
24367673357261556726536432455772,alphabeta,true,6
516522562737135266762557712463,negamax,true,20
516522562737135266762557712463,alphabeta,true,16
52311342345125567755117333122274776644466,negamax,true,0
52311342345125567755117333122274776644466,alphabeta,true,0
15365574116435554413162241336632,negamax,true,17
15365574116435554413162241336632,alphabeta,true,2
514725241775125111576567272344434,negamax,true,4
514725241775125111576567272344434,alphabeta,true,1
72514746442441616776223673127333631125555,negamax,true,0
72514746442441616776223673127333631125555,alphabeta,true,0
61147417117232152634475574547,negamax,true,6731
61147417117232152634475574547,alphabeta,true,105
24621253453755735531116316364667,negamax,true,384
24621253453755735531116316364667,alphabeta,true,23
115427236135732357771612274465125533444,negamax,true,0
115427236135732357771612274465125533444,alphabeta,true,0
6666662555327324373275312723554714471441,negamax,true,0
6666662555327324373275312723554714471441,alphabeta,true,0
7755557324165652331127176131733246246644,negamax,true,0
7755557324165652331127176131733246246644,alphabeta,true,0
663552736765566111277442443542174,negamax,true,9
663552736765566111277442443542174,alphabeta,true,8
2452562167241352342736457373417,negamax,true,257
2452562167241352342736457373417,alphabeta,true,96
72336615765757472313311462764553652221144,negamax,true,0
72336615765757472313311462764553652221144,alphabeta,true,0
65423633444537545136425536716722,negamax,true,176
65423633444537545136425536716722,alphabeta,true,47
231144723636147551554543715437622637,negamax,true,10
231144723636147551554543715437622637,alphabeta,true,4
31226623121522653373637556477111,negamax,true,0
31226623121522653373637556477111,alphabeta,true,0
1765621222422733663663531541773117557,negamax,true,0
1765621222422733663663531541773117557,alphabeta,true,0
63266334774536653463227472711,negamax,true,1104
63266334774536653463227472711,alphabeta,true,253
34725656261575621447215667443112231,negamax,true,14
34725656261575621447215667443112231,alphabeta,true,8
14115526564266132547245212665414,negamax,true,3
14115526564266132547245212665414,alphabeta,true,2
343754557312424214754731532271721536166,negamax,true,0
343754557312424214754731532271721536166,alphabeta,true,0
763345315745227324361466344751,negamax,true,41774
763345315745227324361466344751,alphabeta,true,520
677417163264516546542576541211333277,negamax,true,17
677417163264516546542576541211333277,alphabeta,true,11
7251453272373114752317422611543657,negamax,true,0
7251453272373114752317422611543657,alphabeta,true,0
6356221225377467217213761356711,negamax,true,150
6356221225377467217213761356711,alphabeta,true,17
4773516533341616722227514517127325,negamax,true,35
4773516533341616722227514517127325,alphabeta,true,18
7361631666652517777527421121535532243344,negamax,true,0
7361631666652517777527421121535532243344,alphabeta,true,0
4621445776735663556341176235213737145,negamax,true,0
4621445776735663556341176235213737145,alphabeta,true,0
575774725711621514245113443634526,negamax,true,117
575774725711621514245113443634526,alphabeta,true,18
2615652247424711737713244116276433,negamax,true,6
2615652247424711737713244116276433,alphabeta,true,3
4712736127177167225466343614331236,negamax,true,1
4712736127177167225466343614331236,alphabeta,true,1
121532772364536577475531317361561,negamax,true,0
121532772364536577475531317361561,alphabeta,true,0
45333341653357622771542226247776615445,negamax,true,0
45333341653357622771542226247776615445,alphabeta,true,0
165222215774511625371251577343,negamax,true,4
165222215774511625371251577343,alphabeta,true,3
6514471256355772752115173227314323,negamax,true,1
6514471256355772752115173227314323,alphabeta,true,1
5477453752771551176221454613644616236,negamax,true,0
5477453752771551176221454613644616236,alphabeta,true,0
5222262557167521134155673614661334,negamax,true,17
5222262557167521134155673614661334,alphabeta,true,3
6334156131732276376377117444456241,negamax,true,3
6334156131732276376377117444456241,alphabeta,true,3
144124631277736664533331617167,negamax,true,109
144124631277736664533331617167,alphabeta,true,41
765567441172441727423651342372,negamax,true,43076
765567441172441727423651342372,alphabeta,true,1360
73117674411261551367723422253754255,negamax,true,1
73117674411261551367723422253754255,alphabeta,true,1
7533264356567124121765512762113373762,negamax,true,0
7533264356567124121765512762113373762,alphabeta,true,0
52642112321552144123517435373773644666657,negamax,true,0
52642112321552144123517435373773644666657,alphabeta,true,0
727111253723462441637265143274173,negamax,true,308
727111253723462441637265143274173,alphabeta,true,38
2226113133512633655411763562627457,negamax,true,26
2226113133512633655411763562627457,alphabeta,true,8
4111151164224222626477333646564553355,negamax,true,0
4111151164224222626477333646564553355,alphabeta,true,0
162117735166531733334561577755222,negamax,true,1
162117735166531733334561577755222,alphabeta,true,1
12616137344222445373123726113,negamax,true,126
12616137344222445373123726113,alphabeta,true,9
754475553121675142163245771713,negamax,true,11
754475553121675142163245771713,alphabeta,true,6
5234366411554144162665134725717653,negamax,true,1
5234366411554144162665134725717653,alphabeta,true,0
563766547461264444363337772112735515215,negamax,true,0
563766547461264444363337772112735515215,alphabeta,true,0
62165625212252641146637555444711,negamax,true,7
62165625212252641146637555444711,alphabeta,true,5
75322756151646665376215777322523141,negamax,true,2
75322756151646665376215777322523141,alphabeta,true,2
576243444672414373755116311657656522217,negamax,true,0
576243444672414373755116311657656522217,alphabeta,true,0
7443141522453147662554756357122333767162,negamax,true,0
7443141522453147662554756357122333767162,alphabeta,true,0
765225574562236142565323441431336467117,negamax,true,0
765225574562236142565323441431336467117,alphabeta,true,0
2451367362275677627221173553431,negamax,true,579
2451367362275677627221173553431,alphabeta,true,132
5733246454411752263746236265134372561771,negamax,true,0
5733246454411752263746236265134372561771,alphabeta,true,0
4226726624552536134711116447236,negamax,true,31
4226726624552536134711116447236,alphabeta,true,25
215437633767621671765726455351325,negamax,true,78
215437633767621671765726455351325,alphabeta,true,25
55231452162145245577211344433633126,negamax,true,3
55231452162145245577211344433633126,alphabeta,true,2
513564224215534471475512263171,negamax,true,426
513564224215534471475512263171,alphabeta,true,45
125765767223411771322554211554334733,negamax,true,1
125765767223411771322554211554334733,alphabeta,true,0
3336246337375777175215566124551644611,negamax,true,1
3336246337375777175215566124551644611,alphabeta,true,1
15416122721163252177424636663477743,negamax,true,1
15416122721163252177424636663477743,alphabeta,true,1
73633375775263571655445362671611,negamax,true,10
73633375775263571655445362671611,alphabeta,true,4
16112454165343233156126635375526722444,negamax,true,0
16112454165343233156126635375526722444,alphabeta,true,0
15714263361165775675514753721,negamax,true,10398
15714263361165775675514753721,alphabeta,true,152
412264327535742456223346657745776615,negamax,true,1
412264327535742456223346657745776615,alphabeta,true,21
74465437265237731341656425627137123,negamax,true,8
74465437265237731341656425627137123,alphabeta,true,6
41712514716463745327537221413224,negamax,true,94
41712514716463745327537221413224,alphabeta,true,14
45214554276132747117313146435527335726266,negamax,true,0
45214554276132747117313146435527335726266,alphabeta,true,0
6526543752432441747152456617212676,negamax,true,28
6526543752432441747152456617212676,alphabeta,true,9
56125261164477715376672514143622435472333,negamax,true,0
56125261164477715376672514143622435472333,alphabeta,true,0
674311256314337513473754766546175561,negamax,true,1
674311256314337513473754766546175561,alphabeta,true,1
362616123257512363561275632777545731144,negamax,true,0
362616123257512363561275632777545731144,alphabeta,true,0
1453221156256314532252673766576133777,negamax,true,0
1453221156256314532252673766576133777,alphabeta,true,0
122634562353513732757763161625,negamax,true,193
122634562353513732757763161625,alphabeta,true,12
17137731537213173436652657221,negamax,true,106
17137731537213173436652657221,alphabeta,true,33
43476232141727322573461143247167361,negamax,true,0
43476232141727322573461143247167361,alphabeta,true,1
7516726623446132357657252753674,negamax,true,1
7516726623446132357657252753674,alphabeta,true,2
62273554466333414434752236672,negamax,true,495
62273554466333414434752236672,alphabeta,true,50
4612612245725412241713437531573456757366,negamax,true,0
4612612245725412241713437531573456757366,alphabeta,true,0
631671773177147346636655225511,negamax,true,624
631671773177147346636655225511,alphabeta,true,134
266416546517514577127765252711223633,negamax,true,0
266416546517514577127765252711223633,alphabeta,true,0
15533177336334162251777175515424664222,negamax,true,0
15533177336334162251777175515424664222,alphabeta,true,0
6213133221526426714337747341162647756,negamax,true,0
6213133221526426714337747341162647756,alphabeta,true,0
4426614121175655665317744473723,negamax,true,2082
4426614121175655665317744473723,alphabeta,true,285
2537255152164465533776227621614377131,negamax,true,2
2537255152164465533776227621614377131,alphabeta,true,1
267663514352411661752172175442356,negamax,true,128
267663514352411661752172175442356,alphabeta,true,16
6274366516134743353656215744551173417,negamax,true,0
6274366516134743353656215744551173417,alphabeta,true,0
32552217466332765254335523111671176767,negamax,true,0
32552217466332765254335523111671176767,alphabeta,true,0
7553417746463176176733326262112,negamax,true,11
7553417746463176176733326262112,alphabeta,true,7
1431737773264226471222645631371634614,negamax,true,0
1431737773264226471222645631371634614,alphabeta,true,0
6221174212752744662516315466571,negamax,true,197
6221174212752744662516315466571,alphabeta,true,65
626625331713352361622562111377,negamax,true,6
626625331713352361622562111377,alphabeta,true,0
52751475256122436752336456773,negamax,true,39942
52751475256122436752336456773,alphabeta,true,1047
11366434124121427464222563373136677,negamax,true,0
11366434124121427464222563373136677,alphabeta,true,0
61515667756513177466517125732,negamax,true,87
61515667756513177466517125732,alphabeta,true,39
7447442155717775141413532232365561263,negamax,true,0
7447442155717775141413532232365561263,alphabeta,true,1
1475472136311374334437114576726625555222,negamax,true,0
1475472136311374334437114576726625555222,alphabeta,true,0
51355551547472226362322647743643,negamax,true,21
51355551547472226362322647743643,alphabeta,true,12
2467436357145551777741141142255233366623,negamax,true,0
2467436357145551777741141142255233366623,alphabeta,true,0
27321655356115733463527613277,negamax,true,2607
27321655356115733463527613277,alphabeta,true,94
376671226336753466444441731122551773552,negamax,true,0
376671226336753466444441731122551773552,alphabeta,true,0
352743712371621631455225771166657234,negamax,true,8
352743712371621631455225771166657234,alphabeta,true,5
53156531147174425252177622477,negamax,true,51
53156531147174425252177622477,alphabeta,true,21
527621372271327433776355153425165,negamax,true,0
527621372271327433776355153425165,alphabeta,true,0
32155225764244174477225331763755334,negamax,true,1
32155225764244174477225331763755334,alphabeta,true,1
151267135543516667273176716253,negamax,true,1272
151267135543516667273176716253,alphabeta,true,130
33573465311454632157234445127512,negamax,true,40
33573465311454632157234445127512,alphabeta,true,13
27276777463565452156715224532644631413311,negamax,true,0
27276777463565452156715224532644631413311,alphabeta,true,0
3551535772673266724524625713334,negamax,true,1318
3551535772673266724524625713334,alphabeta,true,177
644243547211337627666761733212714342,negamax,true,0
644243547211337627666761733212714342,alphabeta,true,0
7265642744155757653661717564242213412331,negamax,true,0
7265642744155757653661717564242213412331,alphabeta,true,0
4612525337557374245363772271125631,negamax,true,9
4612525337557374245363772271125631,alphabeta,true,6
53255147326115123566117763367757,negamax,true,10
53255147326115123566117763367757,alphabeta,true,4
2647162263671357624677153431225,negamax,true,3435
2647162263671357624677153431225,alphabeta,true,203
7513443466532456412453156751331,negamax,true,47
7513443466532456412453156751331,alphabeta,true,6
2657322664451417624366327424353175115,negamax,true,1
2657322664451417624366327424353175115,alphabeta,true,1
26156553613675367722551167317331,negamax,true,2
26156553613675367722551167317331,alphabeta,true,2
7322631721346763537316444462451516225,negamax,true,1
7322631721346763537316444462451516225,alphabeta,true,1
4142351123126172343572356773712754644656,negamax,true,0
4142351123126172343572356773712754644656,alphabeta,true,0
5726711712611416576447554373226463,negamax,true,0
5726711712611416576447554373226463,alphabeta,true,0
313543374327143552251146556761241622766,negamax,true,0
313543374327143552251146556761241622766,alphabeta,true,0
161732247327445365275272556154743633,negamax,true,0
161732247327445365275272556154743633,alphabeta,true,0
34173154217214555631426641455223627733766,negamax,true,0
34173154217214555631426641455223627733766,alphabeta,true,0
737566121544715632664464321351271,negamax,true,72
737566121544715632664464321351271,alphabeta,true,29
16437771717517132153246642225633356,negamax,true,2
16437771717517132153246642225633356,alphabeta,true,2
1661733353573272151352545661277,negamax,true,47
1661733353573272151352545661277,alphabeta,true,15
32221331527655536512274433151,negamax,true,71
32221331527655536512274433151,alphabeta,true,11
1676333572665514576247613114271233755,negamax,true,0
1676333572665514576247613114271233755,alphabeta,true,0
37315375372564133275767252561422611146446,negamax,true,0
37315375372564133275767252561422611146446,alphabeta,true,0
16321341235133171535275556224266,negamax,true,8
16321341235133171535275556224266,alphabeta,true,4
15157626617673315757161745356222333,negamax,true,0
15157626617673315757161745356222333,alphabeta,true,0
524714722166172175724366543711244,negamax,true,3
524714722166172175724366543711244,alphabeta,true,2
625242277376452255371413164437616471353,negamax,true,0
625242277376452255371413164437616471353,alphabeta,true,0
65173135547517734237724153634564461622,negamax,true,1
65173135547517734237724153634564461622,alphabeta,true,1
653262371357331126235771176215,negamax,true,128
653262371357331126235771176215,alphabeta,true,5
52577314311462551765637667562371312,negamax,true,1
52577314311462551765637667562371312,alphabeta,true,0
6171331275655636334422443721644156,negamax,true,7
6171331275655636334422443721644156,alphabeta,true,3
666466644412413133512377275547771522,negamax,true,7
666466644412413133512377275547771522,alphabeta,true,3
242222463375671361214657744667117,negamax,true,127
242222463375671361214657744667117,alphabeta,true,22
17735557635562757333143746111126266,negamax,true,1
17735557635562757333143746111126266,alphabeta,true,1
711252713534341443575337222557617,negamax,true,2
711252713534341443575337222557617,alphabeta,true,2
7322544516315432326467432142531516716677,negamax,true,0
7322544516315432326467432142531516716677,alphabeta,true,0
66565466552354164272275411334227137,negamax,true,71
66565466552354164272275411334227137,alphabeta,true,12
2513362332432664134172742516474171,negamax,true,15
2513362332432664134172742516474171,alphabeta,true,4
24423524357365425774173337272456611615,negamax,true,0
24423524357365425774173337272456611615,alphabeta,true,0
34426643624655251556744365131221217777,negamax,true,1
34426643624655251556744365131221217777,alphabeta,true,1
77243113344113246614177553473227565,negamax,true,0
77243113344113246614177553473227565,alphabeta,true,0
3173112776163215443154525425574632276,negamax,true,2
3173112776163215443154525425574632276,alphabeta,true,1
14736425325213147755214355462364,negamax,true,512
14736425325213147755214355462364,alphabeta,true,86
213555146174522654331727615143,negamax,true,148
213555146174522654331727615143,alphabeta,true,16
75621755215645652166771736427324123,negamax,true,1
75621755215645652166771736427324123,alphabeta,true,1
73372461511555274674634657675432416222,negamax,true,0
73372461511555274674634657675432416222,alphabeta,true,0
55524633117766133171136764737625,negamax,true,0
55524633117766133171136764737625,alphabeta,true,0
53246236376436733614122246575141741,negamax,true,5
53246236376436733614122246575141741,alphabeta,true,3
113535574343153466477466316552767,negamax,true,5
113535574343153466477466316552767,alphabeta,true,3
653652263152124474354523167742336611451,negamax,true,0
653652263152124474354523167742336611451,alphabeta,true,0
162723724512664325154166235733653574477,negamax,true,0
162723724512664325154166235733653574477,alphabeta,true,0
16771441165317414364746773366335522,negamax,true,0
16771441165317414364746773366335522,alphabeta,true,0
711571425732511526222657654734433331766,negamax,true,0
711571425732511526222657654734433331766,alphabeta,true,0
566711636511172531457377563633424,negamax,true,22
566711636511172531457377563633424,alphabeta,true,14
23126776414771445617756322141243333266555,negamax,true,0
23126776414771445617756322141243333266555,alphabeta,true,0
6721171716637335322153122673566254455,negamax,true,0
6721171716637335322153122673566254455,alphabeta,true,0
214375677161451571236376562751363532,negamax,true,1
214375677161451571236376562751363532,alphabeta,true,0
4656755264724714653674475561317,negamax,true,66
4656755264724714653674475561317,alphabeta,true,10
242211274263266664471174741755,negamax,true,1
242211274263266664471174741755,alphabeta,true,1
5613266222335367526115153711532674,negamax,true,0
5613266222335367526115153711532674,alphabeta,true,0
5721754336567631233312667117165,negamax,true,16
5721754336567631233312667117165,alphabeta,true,6
61364771753457722673631222566341421545543,negamax,true,0
61364771753457722673631222566341421545543,alphabeta,true,0
634417612636113757253374135471,negamax,true,1911
634417612636113757253374135471,alphabeta,true,375
725172145435745137634624647321363226765,negamax,true,0
725172145435745137634624647321363226765,alphabeta,true,0
6616374132146574335135135675524147,negamax,true,15
6616374132146574335135135675524147,alphabeta,true,3
233222777712561365313351661214757,negamax,true,4
233222777712561365313351661214757,alphabeta,true,1
77222453741346371355215344165614,negamax,true,672
77222453741346371355215344165614,alphabeta,true,111
223447531317542562715145654273332114,negamax,true,0
223447531317542562715145654273332114,alphabeta,true,0
76523275116725665566222541177,negamax,true,23
76523275116725665566222541177,alphabeta,true,17
1271274736736456422577256231645335,negamax,true,33
1271274736736456422577256231645335,alphabeta,true,18
22363276226331154516723176671731,negamax,true,6
22363276226331154516723176671731,alphabeta,true,4
2256713655146326621346543245217431,negamax,true,138
2256713655146326621346543245217431,alphabeta,true,26
63144635155445352244521321211263766773776,negamax,true,0
63144635155445352244521321211263766773776,alphabeta,true,0
26166172245661464744754227112773153,negamax,true,0
26166172245661464744754227112773153,alphabeta,true,0
7272365267773331745126165336651,negamax,true,12
7272365267773331745126165336651,alphabeta,true,4
14773121116164375356577627633,negamax,true,15
14773121116164375356577627633,alphabeta,true,3
34117656256627455341235734764572623,negamax,true,16
34117656256627455341235734764572623,alphabeta,true,7
5255645661262233142737343311721166,negamax,true,0
5255645661262233142737343311721166,alphabeta,true,0
43341525551461114662413532436,negamax,true,1019
43341525551461114662413532436,alphabeta,true,44
167221551477454364351673666121,negamax,true,3592
167221551477454364351673666121,alphabeta,true,113
231157251511632631637766375243,negamax,true,0
231157251511632631637766375243,alphabeta,true,1
2376167454515726653225733272176,negamax,true,2521
2376167454515726653225733272176,alphabeta,true,349
455165552465422666271133641133714243237,negamax,true,0
455165552465422666271133641133714243237,alphabeta,true,0
52332423626162742557413334565767647741151,negamax,true,0
52332423626162742557413334565767647741151,alphabeta,true,0
7613272341341144175273457741666366,negamax,true,7
7613272341341144175273457741666366,alphabeta,true,3
51631731361373575734776525115,negamax,true,20
51631731361373575734776525115,alphabeta,true,5
366263531416633535477552227677712245,negamax,true,1
366263531416633535477552227677712245,alphabeta,true,1
14512475713727644417517661365,negamax,true,0
14512475713727644417517661365,alphabeta,true,0
75334656563423645523244164617532721772,negamax,true,0
75334656563423645523244164617532721772,alphabeta,true,0
6614525442353371214512732676175264,negamax,true,64
6614525442353371214512732676175264,alphabeta,true,11
24427621531444122437776361216517753635,negamax,true,1
24427621531444122437776361216517753635,alphabeta,true,0
562211433411275452333644636165162,negamax,true,11
562211433411275452333644636165162,alphabeta,true,4
1155112222474364733743566614614525,negamax,true,411
1155112222474364733743566614614525,alphabeta,true,32
211345241752711326713473225737,negamax,true,4
211345241752711326713473225737,alphabeta,true,1
111654471715757353754254244722216,negamax,true,7
111654471715757353754254244722216,alphabeta,true,2
452413713651343173344416722771557622,negamax,true,2
452413713651343173344416722771557622,alphabeta,true,2
434654212743744112732125672155335,negamax,true,95
434654212743744112732125672155335,alphabeta,true,15
64562764424426214671122775317571,negamax,true,0
64562764424426214671122775317571,alphabeta,true,0
145623552343366154224554411216,negamax,true,2539
145623552343366154224554411216,alphabeta,true,38
721352645514511547146661244656,negamax,true,46
721352645514511547146661244656,alphabeta,true,4
7311547577764123455346156536263467,negamax,true,47
7311547577764123455346156536263467,alphabeta,true,18
52665523751274534257761726476,negamax,true,284
52665523751274534257761726476,alphabeta,true,82
44313343314577225517714261741766226536625,negamax,true,0
44313343314577225517714261741766226536625,alphabeta,true,0
241332727166326137112155467443523,negamax,true,128
241332727166326137112155467443523,alphabeta,true,36
41214413142325617731333652475772,negamax,true,20
41214413142325617731333652475772,alphabeta,true,10
765311172237471372553716215625356626,negamax,true,0
765311172237471372553716215625356626,alphabeta,true,0
274772611552657447213657616461254423153,negamax,true,0
274772611552657447213657616461254423153,alphabeta,true,0
71614617447377457164451521335526222333,negamax,true,1
71614617447377457164451521335526222333,alphabeta,true,1
57532667177217561331723643324465,negamax,true,490
57532667177217561331723643324465,alphabeta,true,124
3752577155121135641475122442266347346376,negamax,true,0
3752577155121135641475122442266347346376,alphabeta,true,0
62212225754527474756745611543647611,negamax,true,1
62212225754527474756745611543647611,alphabeta,true,0
76367766125267677431552322445,negamax,true,2964
76367766125267677431552322445,alphabeta,true,358
321127375467255342514472213537,negamax,true,1117
321127375467255342514472213537,alphabeta,true,224
1741521515562262313671246675335336774,negamax,true,0
1741521515562262313671246675335336774,alphabeta,true,0
67355351533547765767714613144461621432222,negamax,true,0
67355351533547765767714613144461621432222,alphabeta,true,0
247742345313345625736351661652675224411,negamax,true,0
247742345313345625736351661652675224411,alphabeta,true,0
175472612416263256225775647135561713334,negamax,true,0
175472612416263256225775647135561713334,alphabeta,true,0
575764214665315226617472252363114331773,negamax,true,0
575764214665315226617472252363114331773,alphabeta,true,0
32265373241237643744635551667,negamax,true,38465
32265373241237643744635551667,alphabeta,true,1366
7563112242553436462364367567524472117,negamax,true,8
7563112242553436462364367567524472117,alphabeta,true,4
77432362773367472436355226451464511652,negamax,true,0
77432362773367472436355226451464511652,alphabeta,true,0
21431167543125267676544264221714765373,negamax,true,0
21431167543125267676544264221714765373,alphabeta,true,0
6313365453512423366644467245557721221,negamax,true,2
6313365453512423366644467245557721221,alphabeta,true,3
117462553552311763376655177223234721466,negamax,true,0
117462553552311763376655177223234721466,alphabeta,true,0
65554626131471612777355167763332,negamax,true,12
65554626131471612777355167763332,alphabeta,true,6
1374311341246147153576246634325667727,negamax,true,0
1374311341246147153576246634325667727,alphabeta,true,0
76642741435573447574271232313253652656111,negamax,true,0
76642741435573447574271232313253652656111,alphabeta,true,0
13332314567514313146514462647527565776,negamax,true,0
13332314567514313146514462647527565776,alphabeta,true,0
473547555275143137115112474376432663262,negamax,true,0
473547555275143137115112474376432663262,alphabeta,true,0
2761343434574273245566177114317156,negamax,true,44
2761343434574273245566177114317156,alphabeta,true,10
537466127771112547217214362654256,negamax,true,84
537466127771112547217214362654256,alphabeta,true,30
2171137266253775276112542471644,negamax,true,98
2171137266253775276112542471644,alphabeta,true,47
111656645644476164553557411322232,negamax,true,4
111656645644476164553557411322232,alphabeta,true,2
6355372361765273735775153216211446612,negamax,true,0
6355372361765273735775153216211446612,alphabeta,true,0
34727517345671124751756416632353362144562,negamax,true,0
34727517345671124751756416632353362144562,alphabeta,true,0
2627765445737732247142554352563163113,negamax,true,1
2627765445737732247142554352563163113,alphabeta,true,1
6614446144213373343572173625621522575561,negamax,true,0
6614446144213373343572173625621522575561,alphabeta,true,0
2663413153462235511717616263752277,negamax,true,1
2663413153462235511717616263752277,alphabeta,true,1
7633617311563542773122531152464,negamax,true,758
7633617311563542773122531152464,alphabeta,true,74
631533737655753352677572411146261226,negamax,true,1
631533737655753352677572411146261226,alphabeta,true,0
32371421135547764264312544112527533767,negamax,true,0
32371421135547764264312544112527533767,alphabeta,true,0
66456114746571524517613751365,negamax,true,61
66456114746571524517613751365,alphabeta,true,22
1671554444576476663712532771533632242,negamax,true,0
